1,2,1,1,-12,-30 3698076.3604769995 9.672147000000001e-08 2.0238849999999999e-07 1.0 3.5195269999999996 12.0
1,2,1,1,-12,-29 1689170.447439 1.2702500000000001e-07 2.903872e-07 1.611 4.355857 12.0
1,2,1,1,-12,-28 983853.5919620001 1.551839e-07 3.766446e-07 2.2230000000000003 5.1868 12.0
1,2,1,1,-12,-27 650573.7688130001 1.818733e-07 4.6185279999999996e-07 2.833 6.059245 12.0
1,2,1,1,-12,-26 465011.704042 2.075269e-07 5.465543e-07 3.445 7.007777000000001 12.0
1,2,1,1,-12,-25 350552.83423800004 2.323329e-07 6.308076e-07 4.055 8.062204 12.0
1,2,1,1,-12,-24 274583.451644 2.564958e-07 7.149044999999999e-07 4.667 9.260827 12.0
1,2,1,1,-12,-23 221489.069606 2.8008179999999997e-07 7.987747e-07 5.278 10.647427 12.0
1,2,1,1,-12,-22 182773.950219 3.03218e-07 8.826359000000001e-07 5.888999999999999 12.286875 12.0
1,2,1,1,-12,-21 153630.417736 3.2594499999999995e-07 9.664522e-07 6.5 14.266392000000002 12.0
1,2,1,1,-12,-20 131137.940077 3.48292e-07 1.050174e-06 7.111000000000001 16.714862 12.0
1,2,1,1,-12,-19 113358.86468299999 3.7034059999999997e-07 1.133983e-06 7.722 19.842329 12.0
1,2,1,1,-12,-18 99071.397489 3.920823e-07 1.217738e-06 8.333 23.984099 12.0
1,2,1,1,-12,-17 87385.773523 4.13585e-07 1.301609e-06 8.943999999999999 29.762067 12.0
1,2,1,1,-12,-16 77709.058117 4.348512e-07 1.3855289999999999e-06 9.556000000000001 38.401402000000004 12.0
1,2,1,1,-12,-15 69603.95543 4.5588470000000003e-07 1.4694239999999999e-06 10.167 52.75101 12.0
1,2,1,1,-12,-14 62733.474246000005 4.7672990000000007e-07 1.553484e-06 10.777999999999999 81.42944399999999 12.0
1,2,1,1,-12,-13 56865.944373 4.973742e-07 1.6374809999999999e-06 11.389000000000001 167.27002 12.0
1,2,1,1,-11,-30 3584901.5287480005 1.087455e-07 2.2424329999999998e-07 1.0 3.4097239999999998 13.0
1,2,1,1,-11,-29 1554231.372778 1.4496349999999999e-07 3.2859629999999994e-07 1.6669999999999998 4.258066 13.0
1,2,1,1,-11,-28 884168.211557 1.784467e-07 4.306054e-07 2.333 5.091771 13.0
1,2,1,1,-11,-27 576485.494258 2.1016679999999997e-07 5.314683e-07 3.0 5.964834 13.0
1,2,1,1,-11,-26 408371.850511 2.40584e-07 6.315901e-07 3.667 6.910945 13.0
1,2,1,1,-11,-25 305946.64942800003 2.6997050000000004e-07 7.311614e-07 4.333 7.961289 13.0
1,2,1,1,-11,-24 238531.37691999998 2.9857329999999996e-07 8.305198e-07 5.0 9.154107000000002 13.0
1,2,1,1,-11,-23 191721.403955 3.2648049999999996e-07 9.296036999999999e-07 5.667000000000001 10.533275999999999 13.0
1,2,1,1,-11,-22 157761.645618 3.538428e-07 1.0286579999999999e-06 6.332999999999999 12.163144 13.0
1,2,1,1,-11,-21 132320.858249 3.8068909999999997e-07 1.127564e-06 7.0 14.128654999999998 13.0
1,2,1,1,-11,-20 112716.355215 4.071264e-07 1.226528e-06 7.667000000000001 16.5637 13.0
1,2,1,1,-11,-19 97290.228033 4.331577e-07 1.32541e-06 8.333 19.667948000000003 13.0
1,2,1,1,-11,-18 84901.613329 4.588706e-07 1.424399e-06 9.0 23.786047 13.0
1,2,1,1,-11,-17 74800.089097 4.842660999999999e-07 1.523431e-06 9.667 29.526123 13.0
1,2,1,1,-11,-16 66455.150105 5.093595999999999e-07 1.622441e-06 10.333 38.0996 13.0
1,2,1,1,-11,-15 59465.59884500001 5.342131e-07 1.7215530000000001e-06 11.0 52.366562 13.0
1,2,1,1,-11,-14 53559.168169 5.588092e-07 1.82067e-06 11.667 80.82788199999999 13.0
1,2,1,1,-11,-13 48510.648414999996 5.832028000000001e-07 1.919943e-06 12.333 166.22163500000002 13.0
1,2,1,1,-10,-30 3480716.5035059997 1.21307e-07 2.467973e-07 1.0 3.313945 14.0
1,2,1,1,-10,-29 1435278.177863 1.639998e-07 3.6893990000000003e-07 1.722 4.174069 14.0
1,2,1,1,-10,-28 798764.08182 2.0331020000000002e-07 4.881274e-07 2.444 5.01127 14.0
1,2,1,1,-10,-27 514402.120871 2.4046949999999997e-07 6.058734000000001e-07 3.167 5.884377 14.0
1,2,1,1,-10,-26 361621.822956 2.7602929999999997e-07 7.226092e-07 3.889 6.827727 14.0
1,2,1,1,-10,-25 269353.721233 3.1041140000000003e-07 8.388630999999999e-07 4.611000000000001 7.875405000000001 14.0
1,2,1,1,-10,-24 209186.594033 3.438006e-07 9.546553e-07 5.332999999999999 9.062259 14.0
1,2,1,1,-10,-23 167581.76542100002 3.764168e-07 1.070302e-06 6.056 10.436058000000001 14.0
1,2,1,1,-10,-22 137575.014432 4.083304e-07 1.185709e-06 6.778 12.056269 14.0
1,2,1,1,-10,-21 115145.08343 4.396849e-07 1.3011230000000001e-06 7.5 14.012846 14.0
1,2,1,1,-10,-20 97936.552103 4.7050280000000003e-07 1.416405e-06 8.222000000000001 16.43231 14.0
1,2,1,1,-10,-19 84406.426318 5.00891e-07 1.531778e-06 8.943999999999999 19.521371 14.0
1,2,1,1,-10,-18 73572.58303 5.30872e-07 1.647173e-06 9.667 23.615789000000003 14.0
1,2,1,1,-10,-17 64760.698259000004 5.604617e-07 1.762483e-06 10.389000000000001 29.316962 14.0
